ID,ProductName,Description,OriginalPrice,SalePrice,ImageURL,Category,Subcategory,Size,Brand,Stock,LinkRetailer,DealURL,StartDate,EndDate,discount%,Featured
www.thehockeyshop.com-J0246,Bauer Vapor 3X Pro Intermediate Hockey Shoulder Pads,Bauer Vapor 3X Pro Intermediate Hockey Shoulder Pads,179.99,107.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-3x-pro-intermediate-hockey-shoulder-pads-1221732954.jpg?v=1772978949,Accessories,Other,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-3x-pro-intermediate-shoulder-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0247,Bauer Vapor 3X Pro Junior Hockey Gloves,Bauer Vapor 3X Pro Junior Hockey Gloves,169.99,118.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-bauer-vapor-3x-pro-junior-hockey-gloves-1221733308.jpg?v=1772996257,Player Gear,Gloves,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-3x-pro-junior-hockey-gloves,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0248,Bauer Vapor 3X Pro Junior Hockey Shoulder Pads,Bauer Vapor 3X Pro Junior Hockey Shoulder Pads,169.99,99.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-3x-pro-junior-hockey-shoulder-pads-1221732995.jpg?v=1772980237,Accessories,Other,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-3x-pro-junior-hockey-shoulder-pads,2026-03-20,2026-04-03,41,
www.thehockeyshop.com-J0249,Bauer Vapor 3X Pro Senior Hockey Shoulder Pads,Bauer Vapor 3X Pro Senior Hockey Shoulder Pads,199.99,119.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-3x-pro-senior-hockey-shoulder-pads-1221733122.jpg?v=1772991850,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-3x-pro-senior-hockey-shoulder-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0250,Bauer Vapor Fleece Zip Junior Hoodie,Bauer Vapor Fleece Zip Junior Hoodie,89.99,44.99,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hoodies-bauer-vapor-fleece-zip-junior-hoodie-1221750791.jpg?v=1773542378,Accessories,Other,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-fleece-zip-junior-hoody,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0256,Bauer Vapor Hyperlite Intermediate Hockey Elbow Pads,Bauer Vapor Hyperlite Intermediate Hockey Elbow Pads,179.99,107.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/elbow-pads-bauer-vapor-hyperlite-intermediate-hockey-elbow-pads-1221732555.jpg?v=1772959238,Accessories,Other,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-intermediate-hockey-elbow-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0257,Bauer Vapor Hyperlite Intermediate Hockey Gloves,Bauer Vapor Hyperlite Intermediate Hockey Gloves,239.99,167.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-bauer-vapor-hyperlite-intermediate-hockey-gloves-1221733361.jpg?v=1772981439,Player Gear,Gloves,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-intermediate-hockey-gloves,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0258,Bauer Vapor Hyperlite Intermediate Shoulder Pads,Bauer Vapor Hyperlite Intermediate Shoulder Pads,249.99,149.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-hyperlite-intermediate-shoulder-pads-1221733102.jpg?v=1772991279,Accessories,Other,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-intermediate-shoulder-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0259,Bauer Vapor Hyperlite Junior Hockey Elbow Pads,Bauer Vapor Hyperlite Junior Hockey Elbow Pads,169.99,99.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/elbow-pads-bauer-vapor-hyperlite-junior-hockey-elbow-pads-1221732618.jpg?v=1772965150,Accessories,Other,Junior,Bauer,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-junior-hockey-elbow-pads,2026-03-20,2026-04-03,41,
www.thehockeyshop.com-J0260,Bauer Vapor Hyperlite Junior Hockey Shoulder Pads,Bauer Vapor Hyperlite Junior Hockey Shoulder Pads,219.99,131.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-hyperlite-junior-hockey-shoulder-pads-1221733042.jpg?v=1772989449,Accessories,Other,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-junior-hockey-shoulder-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0261,Bauer Vapor Hyperlite Senior Hockey Gloves,Bauer Vapor Hyperlite Senior Hockey Gloves,259.99,181.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-bauer-vapor-hyperlite-senior-hockey-gloves-1221733387.jpg?v=1772982192,Player Gear,Gloves,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-senior-hockey-gloves,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0262,Bauer Vapor Hyperlite Senior Hockey Shoulder Pads,Bauer Vapor Hyperlite Senior Hockey Shoulder Pads,259.99,155.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-hyperlite-senior-hockey-shoulder-pads-1221733072.jpg?v=1772990377,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite-senior-hockey-shoulder-pads,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0263,Bauer Vapor HyperLite 2 Hockey Helmet,Bauer Vapor HyperLite 2 Hockey Helmet,499.99,324.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-helmets-bauer-vapor-hyperlite-2-hockey-helmet-black-m-l-30666979737666.jpg?v=1768104418,Accessories,Helmet,,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-hockey-helmet,2026-03-20,2026-04-03,35,
www.thehockeyshop.com-J0264,Bauer Vapor HyperLite 2 Intermediate Hockey Skates,Bauer Vapor HyperLite 2 Intermediate Hockey Skates,1109.99,776.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-bauer-vapor-hyperlite-2-intermediate-hockey-skates-1221723575.jpg?v=1772697851,Player Gear,Skates,Intermediate,Bauer,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-intermediate-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0265,Bauer Vapor HyperLite 2 Junior Hockey Stick - 30 Flex,Bauer Vapor HyperLite 2 Junior Hockey Stick - 30 Flex,219.99,131.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-sticks-bauer-vapor-hyperlite2-junior-hockey-stick-30-flex-p28-l-30-30560503234626.jpg?v=1768103187,Player Gear,Stick,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-junior-hockey-stick-30-flex,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0266,Bauer Vapor HyperLite 2 Junior Hockey Stick - 40 Flex,Bauer Vapor HyperLite 2 Junior Hockey Stick - 40 Flex,249.99,149.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-hyperlite-2-junior-hockey-stick-40-flex-1221723527.jpg?v=1772709338,Player Gear,Stick,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-junior-hockey-stick-40-flex,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0267,Bauer Vapor HyperLite2 Pro Stock Senior Goalie Catcher - Justus Annunen,Bauer Vapor HyperLite2 Pro Stock Senior Goalie Catcher - Justus Annunen,719.99,399.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/catchers-bauer-vapor-hyperlite2-pro-stock-senior-goalie-catcher-justus-annunen-1221775365.jpg?v=1771748678,Goalie Gear,Catcher Glove,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-pro-stock-senior-goalie-catcher-justus-annunen,2026-03-20,2026-04-03,44,
www.thehockeyshop.com-J0268,Bauer Vapor HyperLite2 Pro Stock Senior Goalie Leg Pads - Yaroslav Askarov,Bauer Vapor HyperLite2 Pro Stock Senior Goalie Leg Pads - Yaroslav Askarov,2269.99,1199.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/leg-pads-bauer-vapor-hyperlite2-pro-stock-senior-goalie-leg-pads-yaroslav-askarov-1221775321.jpg?v=1771745137,Goalie Gear,Leg Pads,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-pro-stock-senior-goalie-leg-pads-yaroslav-askarov,2026-03-20,2026-04-03,47,
www.thehockeyshop.com-J0269,Bauer Vapor HyperLite2 Senior Chest & Arm Protector - THS Spec,Bauer Vapor HyperLite2 Senior Chest & Arm Protector - THS Spec,869.99,499.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/chest-protectors-bauer-vapor-hyperlite2-senior-chest-arm-protector-ths-spec-1221791279.jpg?v=1772261976,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-senior-chest-arm-protector-ths-spec,2026-03-20,2026-04-03,43,
www.thehockeyshop.com-J0270,Bauer Vapor HyperLite 2 Senior Hockey Skates,Bauer Vapor HyperLite 2 Senior Hockey Skates,1309.99,916.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-skates-bauer-vapor-hyperlite2-senior-hockey-skates-7-fit-1-30497579499586.jpg?v=1768102903,Player Gear,Skates,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-senior-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0271,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Jake Oettinger,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Jake Oettinger,399.99,249.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/thehockeyshop-com-bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-jake-oettinger-green-p31-l-24-1209013022.jpg?v=1768193368,Goalie Gear,Goalie Stick,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-jake-oettinger,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0272,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Joseph Woll,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Joseph Woll,399.99,249.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/thehockeyshop-com-bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-joseph-woll-blue-p31-l-24-1209013016.jpg?v=1768193379,Goalie Gear,Goalie Stick,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-joseph-woll,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0273,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Linus Ullmark,Bauer Vapor HyperLite2 Senior Pro Stock Goalie Stick - Linus Ullmark,399.99,249.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/goalie-sticks-bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-linus-ullmark-1221775293.jpg?v=1771744271,Goalie Gear,Goalie Stick,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-hyperlite2-senior-pro-stock-goalie-stick-linus-ullmark,2026-03-20,2026-04-03,38,
www.thehockeyshop.com-J0274,Bauer Vapor Junior Hockey Stick - (2023),Bauer Vapor Junior Hockey Stick - (2023),89.99,53.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-sticks-bauer-vapor-junior-hockey-stick-p92-l-30-30549970845762.jpg?v=1768103462,Player Gear,Stick,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-junior-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0275,Bauer Vapor League Pro Stock Senior Hockey Stick (2023),Bauer Vapor League Pro Stock Senior Hockey Stick (2023),299.99,149.90,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-sticks-bauer-vapor-league-senior-hockey-stick-2024-p28-l-70-32090815365186.jpg?v=1768109443,Player Gear,Stick,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-league-senior-hockey-stick-2023,2026-03-20,2026-04-03,50,
www.thehockeyshop.com-J0276,Bauer Vapor Shift Pro Intermediate Hockey Shoulder Pads - 2022,Bauer Vapor Shift Pro Intermediate Hockey Shoulder Pads - 2022,149.99,89.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-shift-pro-intermediate-hockey-shoulder-pads-2022-1221732857.jpg?v=1772975529,Accessories,Other,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-intermediate-hockey-shoulder-pads-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0277,Bauer Vapor X Shift Pro Intermediate Hockey Skates - (2023),Bauer Vapor X Shift Pro Intermediate Hockey Skates - (2023),609.99,426.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-bauer-vapor-x-shift-pro-intermediate-hockey-skates-2023-1221722386.jpg?v=1772680838,Player Gear,Skates,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-intermediate-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0278,Bauer Vapor Shift Pro Junior Hockey Pants (2025),Bauer Vapor Shift Pro Junior Hockey Pants (2025),159.99,127.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-pants-bauer-vapor-shift-pro-junior-hockey-pants-2025-1221774803.jpg?v=1771714062,Player Gear,Hockey Pants,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-junior-hockey-pants-2025,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0279,Bauer Vapor Shift Pro Junior Hockey Pants,Bauer Vapor Shift Pro Junior Hockey Pants,119.99,71.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-pants-bauer-vapor-shift-pro-junior-hockey-pants-1221732210.jpg?v=1772962957,Player Gear,Hockey Pants,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-junior-hockey-pants-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0280,Bauer Vapor Shift Pro Junior Hockey Shoulder Pads - 2022,Bauer Vapor Shift Pro Junior Hockey Shoulder Pads - 2022,139.99,83.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-shift-pro-junior-hockey-shoulder-pads-2022-1221732914.jpg?v=1772977298,Accessories,Other,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-junior-hockey-shoulder-pads-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0281,Bauer Vapor Shift Pro Junior Hockey Stick - (2023),Bauer Vapor Shift Pro Junior Hockey Stick - (2023),199.99,119.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-shift-pro-junior-hockey-stick-2023-1221722167.jpg?v=1772666618,Player Gear,Stick,Junior,Bauer,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-junior-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0282,Bauer Vapor Shift Pro Senior Hockey Pants (2025),Bauer Vapor Shift Pro Senior Hockey Pants (2025),189.99,151.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-pants-bauer-vapor-shift-pro-senior-hockey-pants-2025-1221774789.jpg?v=1771713757,Player Gear,Hockey Pants,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-senior-hockey-pants-2025,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0283,Bauer Vapor Shift Pro Senior Hockey Shoulder Pads - (2022),Bauer Vapor Shift Pro Senior Hockey Shoulder Pads - (2022),159.99,95.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-shift-pro-senior-hockey-shoulder-pads-2022-1221732894.jpg?v=1772976697,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-senior-hockey-shoulder-pads-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0284,Bauer Vapor X Shift Pro Senior Hockey Skates - (2023),Bauer Vapor X Shift Pro Senior Hockey Skates - (2023),729.99,510.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-skates-bauer-vapor-x-shift-pro-senior-hockey-skates-8-5-fit-2-32526133166146.jpg?v=1768106052,Player Gear,Skates,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-shift-pro-senior-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0285,Bauer Vapor Team Pique Senior Polo Shirt,Bauer Vapor Team Pique Senior Polo Shirt,49.99,10.00,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shirts-bauer-vapor-team-pique-senior-polo-shirt-1221743113.jpg?v=1773299497,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-team-pique-senior-polo-shirt-s21,2026-03-20,2026-04-03,80,
www.thehockeyshop.com-J0286,Bauer Vapor Team Tech Shortsleeve Youth Shirt,Bauer Vapor Team Tech Shortsleeve Youth Shirt,32.99,9.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shirts-bauer-vapor-team-tech-shortsleeve-youth-shirt-1221750784.jpg?v=1773542113,Accessories,Other,Youth,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-team-tech-junior-shirt,2026-03-20,2026-04-03,70,
www.thehockeyshop.com-J0287,Bauer Vapor Team Tech Shortsleeve Senior Shirt,Bauer Vapor Team Tech Shortsleeve Senior Shirt,34.99,9.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shirts-bauer-vapor-team-tech-shortsleeve-senior-shirt-1221750780.jpg?v=1773542018,Accessories,Other,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-team-tech-senior-shirt,2026-03-20,2026-04-03,72,
www.thehockeyshop.com-J0288,Bauer Vapor Velocity Intermediate Hockey Pants,Bauer Vapor Velocity Intermediate Hockey Pants,89.99,62.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-pants-bauer-vapor-velocity-intermediate-hockey-pants-1221732104.jpg?v=1772970098,Player Gear,Hockey Pants,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-velocity-intermediate-hockey-pants-s22,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0289,Bauer Vapor Velocity Intermediate Hockey Shoulder Pads - (2022),Bauer Vapor Velocity Intermediate Hockey Shoulder Pads - (2022),89.99,53.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/shoulder-pads-bauer-vapor-velocity-intermediate-hockey-shoulder-pads-2022-1221732803.jpg?v=1772974297,Accessories,Other,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-velocity-intermediate-hockey-shoulder-pads-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0290,Bauer Vapor Velocity Intermediate Hockey Skates - (2023),Bauer Vapor Velocity Intermediate Hockey Skates - (2023),399.99,279.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-bauer-vapor-velocity-intermediate-hockey-skates-2023-1221722365.jpg?v=1772671717,Player Gear,Skates,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-velocity-intermediate-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0291,Bauer Vapor Velocity Junior Hockey Shoulder Pads - (2022),Bauer Vapor Velocity Junior Hockey Shoulder Pads - (2022),79.99,47.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/shoulder-pads-bauer-vapor-velocity-junior-hockey-shoulder-pads-2022-1221732874.jpg?v=1772976069,Accessories,Other,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-velocity-junior-hockey-shoulder-pads-s22,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0292,Bauer Vapor Velocity Senior Hockey Skates - (2023),Bauer Vapor Velocity Senior Hockey Skates - (2023),499.99,349.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-skates-bauer-vapor-velocity-senior-hockey-skates-8-5-fit-1-32526212890690.jpg?v=1768106145,Player Gear,Skates,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-velocity-senior-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0293,Bauer Vapor X Series Senior Hockey Skates - 2024,Bauer Vapor X Series Senior Hockey Skates - 2024,249.99,199.98,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-bauer-vapor-x-series-senior-hockey-skates-2024-1221723189.jpg?v=1772701177,Player Gear,Skates,Senior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x-series-senior-hockey-skates,2026-03-20,2026-04-03,20,
www.thehockeyshop.com-J0294,Bauer Vapor X3 Intermediate Hockey Skates,Bauer Vapor X3 Intermediate Hockey Skates,299.99,209.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-bauer-vapor-x3-intermediate-hockey-skates-1221723203.jpg?v=1772701597,Player Gear,Skates,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x3-intermediate-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0295,Bauer Vapor X3 Intermediate Hockey Stick,Bauer Vapor X3 Intermediate Hockey Stick,149.99,89.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-x3-intermediate-hockey-stick-1221723396.jpg?v=1772689838,Player Gear,Stick,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x3-intermediate-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0296,Bauer Vapor X3 Junior Hockey Stick,Bauer Vapor X3 Junior Hockey Stick,129.99,77.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-x3-junior-hockey-stick-1221723384.jpg?v=1772689477,Player Gear,Stick,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x3-junior-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0297,Bauer Vapor X4 Intermediate Hockey Skates,Bauer Vapor X4 Intermediate Hockey Skates,449.99,314.97,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/bauer-hockey-skates-bauer-vapor-x4-intermediate-hockey-skates-5-fit-2-30497631666242.jpg?v=1768103749,Player Gear,Skates,Intermediate,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x4-intermediate-hockey-skates,2026-03-20,2026-04-03,30,
www.thehockeyshop.com-J0298,Bauer Vapor X4 Intermediate Hockey Stick,Bauer Vapor X4 Intermediate Hockey Stick,189.99,113.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-x4-intermediate-hockey-stick-1221723430.jpg?v=1772694938,Player Gear,Stick,Intermediate,Bauer,Unknown,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x4-intermediate-hockey-stick,2026-03-20,2026-04-03,40,
www.thehockeyshop.com-J0299,Bauer Vapor X4 Junior Hockey Stick,Bauer Vapor X4 Junior Hockey Stick,169.99,101.95,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-bauer-vapor-x4-junior-hockey-stick-1221723419.jpg?v=1772690498,Player Gear,Stick,Junior,Bauer,In Stock,https://www.thehockeyshop.com/collections/hockey-deals-clearance,https://www.thehockeyshop.com/products/bauer-vapor-x4-junior-hockey-stick,2026-03-20,2026-04-03,40,
