run_id,scraped_at,import_source,external_key,source_store,source_url,source_product_id,title,price,sale_price,currency,in_stock,stock_text,image_url,description
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0484,thehockeyshop,https://www.thehockeyshop.com/products/ccm-tacks-as590-intermediate-hockey-skates,www.thehockeyshop.com-J0484,CCM Tacks AS590 Intermediate Hockey Skates,649.99,324.90,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/hockey-skates-ccm-tacks-as590-intermediate-hockey-skates-1221736275.jpg?v=1773081222,CCM Tacks AS590 Intermediate Hockey Skates
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0485,thehockeyshop,https://www.thehockeyshop.com/products/ccm-tacks-as6-junior-hockey-stick,www.thehockeyshop.com-J0485,CCM Tacks AS6 Junior Hockey Stick,199.99,99.90,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-ccm-tacks-as6-junior-hockey-stick-1221800454.jpg?v=1772528799,CCM Tacks AS6 Junior Hockey Stick
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0486,thehockeyshop,https://www.thehockeyshop.com/products/ccm-tacks-as6-pro-senior-hockey-stick,www.thehockeyshop.com-J0486,CCM Tacks AS6 Pro Senior Hockey Stick,399.99,199.90,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-sticks-ccm-tacks-as6-pro-senior-hockey-stick-1221800442.jpg?v=1772528411,CCM Tacks AS6 Pro Senior Hockey Stick
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0487,thehockeyshop,https://www.thehockeyshop.com/products/ccm-tacks-vector-premier-intermediate-hockey-skates-s22,www.thehockeyshop.com-J0487,CCM Tacks Vector Premier Intermediate Hockey Skates - 2022,569.99,284.90,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hockey-skates-ccm-tacks-vector-premier-intermediate-hockey-skates-2022-1221736025.jpg?v=1773071770,CCM Tacks Vector Premier Intermediate Hockey Skates - 2022
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0488,thehockeyshop,https://www.thehockeyshop.com/products/ccm-tacks-vector-premier-junior-hockey-gloves-s22,www.thehockeyshop.com-J0488,CCM Tacks Vector Premier Junior Hockey Gloves - 2022,129.99,64.90,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/products/gloves-ccm-tacks-vector-premier-junior-hockey-gloves-2022-1221735731.jpg?v=1773075490,CCM Tacks Vector Premier Junior Hockey Gloves - 2022
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0489,thehockeyshop,https://www.thehockeyshop.com/products/ccm-team-lightweight-rink-suit-jacket-senior-2021,www.thehockeyshop.com-J0489,CCM Lightweight Rink Suit Senior Jacket,107.99,20.00,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/jackets-ccm-lightweight-rink-suit-senior-jacket-1221739087.jpg?v=1773175690,CCM Lightweight Rink Suit Senior Jacket
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0490,thehockeyshop,https://www.thehockeyshop.com/products/ccm-team-quilted-juniorjacket,www.thehockeyshop.com-J0490,CCM Team Quilted Junior Jacket,129.99,20.00,CAD,false,Unknown,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/jackets-ccm-team-quilted-junior-jacket-1221728577.png?v=1772843109,CCM Team Quilted Junior Jacket
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0491,thehockeyshop,https://www.thehockeyshop.com/products/ccm-team-structured-adjustable-hat,www.thehockeyshop.com-J0491,CCM Team Structured Adjustable Hat,27.99,19.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-ccm-team-structured-adjustable-hat-1221789168.jpg?v=1772188390,CCM Team Structured Adjustable Hat
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0492,thehockeyshop,https://www.thehockeyshop.com/products/ccm-team-training-flex-hat,www.thehockeyshop.com-J0492,CCM Team Training Flex Hat,27.99,9.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/hats-ccm-team-training-flex-hat-1221789188.jpg?v=1772189351,CCM Team Training Flex Hat
20260320T135311Z,2026-03-20T13:59:08+00:00,scraped,scraped:thehockeyshop:www.thehockeyshop.com-J0493,thehockeyshop,https://www.thehockeyshop.com/products/ccm-ultimate-abs-youth-wood-hockey-stick,www.thehockeyshop.com-J0493,CCM Ultimate ABS Youth Wood Hockey Stick (2022),34.99,19.95,CAD,true,In Stock,https://cdn.shopify.com/s/files/1/0020/1585/4658/files/ccm-hockey-sticks-ccm-ultimate-abs-senior-wood-hockey-stick-2022-p29-l-85-1154945621.png?v=1768003273,CCM Ultimate ABS Youth Wood Hockey Stick (2022)
